Givenname,Surname,Streetaddress,City,Zipcode,Country,CountryCode,NationalId,TelephoneCountryCode,Telephone,Birthday,ConsentToContact
Helena,Andersson,Kvarngatan 18,Trelleborg,77228,Sverige,SE,19660101-5134,+46,08-160 65 39,1966-01-01,True
Jan,Jensen,Hansenmarka 37C,Nilsen,2042,Norge,NO,19410109-5983,+47,89778017,1941-01-09,True
Ingrid,Olsson,Kyrkovägen 8,Östersund,52959,Sverige,SE,19740215-7496,+46,+46 (0)971 655 87,1974-02-15,True
Jonas,Knudsen,Nguyengata 49,Eivindsund,2877,Norge,NO,19410314-1770,+47,+47 91 26 02 07,1941-03-14,True
Kasper,Kuronen,Rukotie 7,Lemland,86260,Finland,FI,19611230-6631,+358,085 123 7620,1961-12-30,True
Sander,Fredriksen,Moeringen 3,Annafjell,8403,Norge,NO,19770717-7170,+47,32984816,1977-07-17,True
Jaakko,Hämäläinen,Böstaksenkuja 9,Kontiolahti,82940,Finland,FI,19981024-827X,+358,(+358) 508801201,1998-10-24,True
Crystal,Carroll,Owens Extensions 4106,Ericmouth,90213,Danmark,DK,19400602-2048,+45,001-614-386-7664x513,1940-06-02,True
Sean,Woodward,Joshua Coves 2241,Wardstad,40275,Danmark,DK,20000803-1541,+45,+1-451-978-8411,2000-08-03,True
Einar,Ødegård,Karlsenstien 2,Eliodden,8419,Norge,NO,19730419-6922,+47,93 16 31 74,1973-04-19,True
Emma,Ottosson,Genvägen 612,Södertälje,86387,Sverige,SE,19851222-3902,+46,+46 (0)8 209 235 71,1985-12-22,True
Sigurd,Nielsen,Lundskogen 93D,Einarvær,9444,Norge,NO,19770519-9613,+47,48381211,1977-05-19,True
Birgitta,Bengtsson,Backgränd 5,Falun,92272,Sverige,SE,19840215-3733,+46,0429-600 34,1984-02-15,True
Finn,Berg,Solheimgropa 6,Sebastianvær,4005,Norge,NO,19770802-2238,+47,92242934,1977-08-02,True
Andreas,Tangen,Olsengrenda 680,Eriksen,5675,Norge,NO,19601005-2416,+47,43466723,1960-10-05,True
Ingvar,Pettersson,Villavägen 4,Uddevalla,92654,Sverige,SE,19870514-7299,+46,+46 (0)033 938 21,1987-05-14,True
David,Hansson,Åkergatan 82,Uddevalla,26713,Sverige,SE,19540924-2308,+46,054-621 86 85,1954-09-24,True
Heidi,Johansen,Hagenekra 91,Stinestad,8710,Norge,NO,19790919-0778,+47,47926036,1979-09-19,True
Astrid,Eriksson,Ängstorget 29,Borlänge,69828,Sverige,SE,19471223-7998,+46,08-873 925 22,1947-12-23,True
Heather,Lucas,Holland Street 3198,Wallacefurt,47962,Danmark,DK,19510723-2437,+45,(749)875-7130x5815,1951-07-23,True
Marianne,Björklund,Ekstigen 49,Östersund,93276,Sverige,SE,19430814-8078,+46,+46 (0)75 54 85 26,1943-08-14,True
Sigvard,Björk,Kyrkvägen 4,Helsingborg,69650,Sverige,SE,19431201-9670,+46,0287-36 21 37,1943-12-01,True
Pamela,Powell,Scott Highway 205,East Kimberlyside,95318,Danmark,DK,19720202-1406,+45,214.481.9806,1972-02-02,True
Leif,Karlsson,Gengränd 5,Stockholm,65869,Sverige,SE,19991029-9397,+46,+46 (0)8 249 236 02,1999-10-29,True
Caroline,Gustafsson,Skogsgatan 532,Halmstad,10065,Sverige,SE,19890825-1723,+46,+46 (0)238 609 49,1989-08-25,True
Reidun,Lunde,Aasenløkka 981,Bakke,9023,Norge,NO,19711226-0972,+47,46572055,1971-12-26,True
Rolf,Nilsson,Fabriksstigen 09,Borlänge,10347,Sverige,SE,19741030-0633,46,016-319 51 45,1974-10-30,True
Magnus,Andersson,Skoltorget 1,Umeå,27054,Sverige,SE,19791121-5470,+46,0154-51 51 58,1979-11-21,True
Ingegerd,Lindgren,Industrivägen 712,Sandviken,63939,Sverige,SE,19861023-4838,+46,08-94 74 60,1986-10-23,True
David,Crosby,Harris Wells 42283,Riveraport,91959,Danmark,DK,19430313-4572,+45,537-990-9272x3090,1943-03-13,True
Marie,Andersson,Skogsgatan 508,Eskilstuna,67321,Sverige,SE,19940426-0564,+46,08-940 44 21,1994-04-26,True
Andreas,Andersson,Strandvägen 7,Gävle,72617,Sverige,SE,19850812-7179,+46,0079-309 63,1985-08-12,True
Ingemar,Karlsson,Åkervägen 8,Ängelholm,54825,Sverige,SE,19820331-7123,+46,08-383 23 09,1982-03-31,True
Finn,Solheim,Moetoppen 3A,Helgenes,3764,Norge,NO,19420315-6735,+47,41776077,1942-03-15,True
Pär,Karlsson,Skolgatan 784,Halmstad,42737,Danmark,SE,19670820-1293,+46,+46 (0)8 676 526 70,1967-08-20,True
Linda,Ellingsen,Abrahamsenhaugen 1,Andersvåg,5517,Norge,NO,19830221-6535,+47,22333734,1983-02-21,True
Mauri,Uusitalo,Taavetti Laitisen tie 58,Ylivieska,89157,Finland,FI,19700820-467C,+358,+358 24 1562931,1970-08-20,True
John,Larsson,Bäckvägen 638,Lidköping,85906,Sverige,SE,19600901-4603,+46,066-94 61 67,1960-09-01,True
Sven,Mattsson,Nyvägen 42,Piteå,74913,Sverige,SE,19820217-4098,+46,053-03 76 44,1982-02-17,True
Antero,Kivimäki,Castréninbulevardi 30,Forssa,70922,Finland,FI,19960229-235W,+358,(+358) 443826985,1996-02-29,True
Helene,Löfgren,Fabriksstigen 858,Linköping,87631,Sverige,SE,19610412-5424,+46,+46 (0)36 12 51 10,1961-04-12,True
Eva,Andersson,Stationsstigen 2,Eskilstuna,23181,Sverige,SE,19820209-8941,+46,08-44 73 05,1982-02-09,True
Erik,Ekberg,Villagränd 363,Borlänge,37879,Sverige,SE,19410702-5068,+46,0154-55 68 70,1941-07-02,True
Evelina,Lindgren,Bäckgränd 87,Umeå,96956,Sverige,SE,19781213-9053,+46,08-423 18 90,1978-12-13,True
Henrik,Thomassen,Brekkehavna 389,Jensen,6285,Norge,NO,19510106-3469,+47,940 53 371,1951-01-06,True
Erik,Ström,Idrottsvägen 76,Gävle,99357,Sverige,SE,19440720-2332,+46,052-61 79 29,1944-07-20,True
Mats,Oskarsson,Storvägen 98,Mölndal,89769,Sverige,SE,19670220-9776,+46,084-96 52 66,1967-02-20,True
Sven,Viklund,Fabriksvägen 57,Örnsköldsvik,71930,Sverige,SE,19701226-5378,+46,086-989 46 68,1970-12-26,True
Dillon,Strong,Thomas Mews 10381,East Charles,20718,Danmark,DK,19901127-9391,+45,001-676-894-4575x46327,1990-11-27,True
Julie,Olsen,Lundgjerdet 326,Martinsen,7796,Norge,NO,19931010-6171,+47,91124300,1993-10-10,True
Kari,Myhre,Lundegata 91,Jannemark,0085,Norge,NO,19780808-6751,+47,956 85 495,1978-08-08,True
Joni,Laakso,Lautamiehenkuja 1,Raasepori,15397,Finland,FI,19530529-135U,+358,093 022 9958,1953-05-29,True
Ann,Johansson,Björkgränd 755,Norrköping,13865,Sverige,SE,19920420-2282,+46,08-669 97 18,1992-04-20,True
Nils,Thomassen,Gulbrandsentunet 97B,Tomø,9443,Norge,NO,19750305-3961,+47,47 47 35 54,1975-03-05,True
Per,Nilsson,Skolvägen 84,Uppsala,64091,Sverige,SE,19671106-7655,+46,+46 (0)58 41 89 65,1967-11-06,True
Tracie,Barnett,Lawson Radial 81620,Lake Sandra,74345,Danmark,DK,19551227-9906,+45,802.227.2683x599,1955-12-27,True
Sebastian,Sørensen,Hellandjordet 8D,Sivertsen,7115,Norge,NO,19780522-5036,+47,30 95 70 10,1978-05-22,True
Inkeri,Paananen,Walentin Chorellin tie 0,Aura,34028,Finland,FI,19420119-0864,+358,+358 873989135,1942-01-19,True
Linnea,Sandberg,Björktorget 94,Piteå,98144,Sverige,SE,19671018-9099,+46,097-004 34 48,1967-10-18,True
Åke,Gustafsson,Villastigen 80,Södertälje,73050,Sverige,SE,19891022-7064,+46,012-386 95 68,1989-10-22,True
Tiffany,Hardin,Joseph Squares 7845,Allisonport,10318,Danmark,DK,19820330-6526,+45,6787865077,1982-03-30,True
Per,Gulbrandsen,Henriksenkroken 97H,Hansø,3467,Norge,NO,19450610-9628,+47,44287720,1945-06-10,True
Ingeborg,Bergström,Kyrkvägen 774,Jönköping,14928,Sverige,SE,19580921-7347,+46,+46 (0)536 209 01,1958-09-21,True
John,Jenkins,Baker Mill 560,Ronaldburgh,38996,Danmark,DK,19581204-5897,+45,+1-238-929-2319x179,1958-12-04,True
Lena,Andersson,Backstigen 40,Motala,65529,Sverige,SE,19840223-8666,+46,+46 (0)8 228 917 00,1984-02-23,True
Rachael,Andrade,Joseph Plains 626,Larryview,91073,Danmark,DK,19440108-5213,+45,278-401-9263x017,1944-01-08,True
Hellevi,Holmström,Eduskuntabulevardi 4,Forssa,85212,Finland,FI,19710329-610N,+358,0353063186,1971-03-29,True
Martin,Rasmussen,Myklebustskogen 75,Ellingsen,9119,Norge,NO,19730422-0794,+47,+4711703521,1973-04-22,True
Elisabet,Hansen,Parkvägen 94,Nyköping,66075,Sverige,SE,19750506-8272,+46,0798-102 53,1975-05-06,True
Maureen,Mann,Thomas Forest 77201,Sullivanhaven,48626,Danmark,DK,19671017-1934,+45,+1-893-891-1355,1967-10-17,True
Knut,Johansson,Kyrkotorget 26,Landskrona,63767,Sverige,SE,19880131-5819,+46,+46 (0)8 129 413 77,1988-01-31,True
Kelly,Clark,Payne Prairie 48905,East Garrettport,41551,Danmark,DK,19650616-6446,+45,+1-209-829-0263,1965-06-16,True
Therese,Östlund,Trädgårdsstigen 50,Trelleborg,15340,Sverige,SE,19670825-3048,+46,0541-029 11,1967-08-25,True
Bo,Johansson,Skogsvägen 8,Uppsala,34471,Sverige,SE,19500921-9847,+46,+46 (0)8 365 199 38,1950-09-21,True
Valdemar,Salo,Agroksenbulevardi 314,Tohmajärvi,70403,Finland,FI,19730915-3972,+358,+358 09 5155143,1973-09-15,True
John,Svensson,Aspgränd 783,Motala,71270,Sverige,SE,19650531-0656,+46,+46 (0)065 517 19,1965-05-31,True
Linnea,Eriksson,Parkvägen 787,Skövde,90641,Sverige,SE,19971224-7709,+46,+46 (0)42 56 86 70,1997-12-24,True
Lisa,Pålsson,Kyrkvägen 7,Stockholm,37727,Sverige,SE,19531219-5169,+46,+46 (0)8 611 411 71,1953-12-19,True
Anders,Johansson,Industrigatan 8,Uddevalla,16236,Sverige,SE,19570209-8922,+46,+46 (0)60 25 77 26,1957-02-09,True
Brenda,Burnett,Cynthia Landing 744,Pennyville,54391,Danmark,DK,19780709-1614,+45,(228)750-5969,1978-07-09,True
Henrik,Lundin,Backstigen 21,Uppsala,43659,Sverige,SE,19731214-3558,+46,0441-84 34 26,1973-12-14,True
Elisabet,Andersson,Bäckgatan 0,Nyköping,74913,Sverige,SE,19570529-5217,+46,040-75 92 91,1957-05-29,True
Thomas,Gustavsson,Stationsvägen 62,Göteborg,91774,Sverige,SE,19990715-9173,+46,+46 (0)104 840 21,1999-07-15,True
Charlotte,Olsson,Kyrkvägen 302,Stockholm,70188,Sverige,SE,19900812-6270,+46,093-923 70 95,1990-08-12,True
Egil,Haugland,Sæthertjernet 6,Berge,0352,Norge,NO,19470108-6465,+47,93490210,1947-01-08,True
Niklas,Blomqvist,Skoltorget 935,Landskrona,81224,Sverige,SE,19561110-1222,+46,021-630 64 00,1956-11-10,True
Siri,Sørensen,Johannessenrøa 2,Elisjøen,8636,Norge,NO,19920107-1836,+47,939 49 317,1992-01-07,True
Mona,Johannesson,Storvägen 2,Linköping,11488,Sverige,SE,19711203-4792,+46,+46 (0)8 688 605 26,1971-12-03,True
Jørgen,Lien,Evensenskrenten 618,Marengrunn,6195,Norge,NO,19910402-7430,+47,46 74 44 10,1991-04-02,True
Mattias,Eriksson,Aspstigen 8,Lidingö,80455,Sverige,SE,19730921-1606,+46,08-01 40 92,1973-09-21,True
Linda,Pedersen,Bøeløkka 7,Gunnhavn,1485,Norge,NO,19551004-0839,+47,97 70 67 88,1955-10-04,True
Ida,Martinsen,Myklebustberget 27,Marteeid,1665,Norge,NO,19780110-7516,+47,23 43 66 77,1978-01-10,True
Stefan,Andersson,Ringvägen 400,Uddevalla,95930,Sverige,SE,19660904-2901,+46,041-73 78 54,1966-09-04,True
Ingela,Karlsson,Björkgränd 534,Kristianstad,66916,Sverige,SE,19720306-4700,+46,0963-55 18 22,1972-03-06,True
Sture,Paulsson,Skolgatan 98,Piteå,89167,Sverige,SE,19560619-2854,+46,+46 (0)384 385 83,1956-06-19,True
Kristoffer,Brekke,Birkelandtjernet 6,Leifø,9602,Norge,NO,19500718-0941,+47,+4720090459,1950-07-18,True
Samantha,Holder,Shannon Wall 674,East Rachelmouth,88561,Danmark,DK,19980427-0459,+45,514-416-1178,1998-04-27,True
Irene,Dahl,Åkervägen 16,Alingsås,76355,Sverige,SE,19450503-8283,+46,017-441 67 45,1945-05-03,True
Maria,Karlsson,Fabriksgatan 509,Luleå,26746,Sverige,SE,19870208-7579,+46,0776-861 89,1987-02-08,True
Olavi,Pennanen,Eljaksentie 180,Ilmajoki,48361,Finland,FI,19951027-231F,358,+358 709590433,1995-10-27,True
Michael,Anderson,Romero Pike 24025,Mccannmouth,11814,Danmark,DK,19750420-0523,+45,587.488.3405x7683,1975-04-20,True
Per,Eliasson,Fabrikstorget 81,Borlänge,85371,Sverige,SE,19640204-2961,+46,+46 (0)8 560 669 36,1964-02-04,True
Torsten,Jansson,Kyrkogatan 8,Jönköping,12019,Sverige,SE,19840415-3901,+46,08-593 801 26,1984-04-15,True
Juhani,Laakso,Orastie 400,Pertunmaa,02748,Finland,FI,19611122-521L,+358,071 257 3525,1961-11-22,True
Björn,Nilsson,Skoltorget 56,Karlskoga,14111,Sverige,SE,19820822-7405,+46,0836-23 11 34,1982-08-22,True
Lars,Olsson,Backvägen 52,Uddevalla,38501,Sverige,SE,19710719-0476,+46,+46 (0)138 064 04,1971-07-19,True
Katie,Estrada,Scott Inlet 335,West Frank,91779,Danmark,DK,19690125-9914,+45,(462)886-2593x46508,1969-01-25,True
Ola,Madsen,Thomassenstranda 844,Hagen,1549,Norge,NO,19790310-3854,+47,54 39 83 90,1979-03-10,True
Tarja,Heikkilä,Waseniuksen puistokatu 891,Jämijärvi,27443,Finland,FI,19710715-337E,+358,0657660371,1971-07-15,True
Jan,Johansson,Stationstorget 440,Varberg,71254,Sverige,SE,19601231-4786,+46,020-44 82 51,1960-12-31,True
Gunn,Gundersen,Engengjerdet 4B,Sindrehamn,1595,Norge,NO,19880928-8127,+47,+4703523810,1988-09-28,True
Rose-Marie,Skoglund,Furugatan 108,Göteborg,45936,Sverige,SE,19760402-4230,+46,08-872 414 64,1976-04-02,True
Jens,Moen,Hellandhøgda 550,Sarahavn,7214,Norge,NO,19430611-0695,+47,57 45 40 47,1943-06-11,True
Bjørn,Dahl,Moerøa 613,Ingerby,2594,Norge,NO,19800729-0271,+47,98676848,1980-07-29,True
Sindre,Ahmed,Bøehøgda 7,Gundersen,1595,Norge,NO,19760725-2543,+47,17752219,1976-07-25,True
Lene,Karlsen,Strømjordet 5,Andersen,7998,Norge,NO,19791012-9946,+47,97593442,1979-10-12,True
Karl,Norberg,Strandstigen 791,Ängelholm,54947,Sverige,SE,19500602-6542,+46,0481-174 26,1950-06-02,True
Lennart,Eliasson,Stationsgatan 467,Norrköping,67076,Sverige,SE,19670822-6267,+46,0936-463 22,1967-08-22,True
Sissel,Ahmed,Jensenhagen 2,Nguyen,0482,Norge,NO,19530711-5988,+47,53042895,1953-07-11,True
William,Simmons,Donald Locks 9913,Walkerchester,53922,Danmark,DK,19480607-7965,+45,468.857.0170x758,1948-06-07,True
Magnus,Strøm,Bakkentunet 7,Mathisen,5622,Norge,NO,19450712-8670,+47,+47 51 84 25 34,1945-07-12,True
Mari,Rønning,Johannessenkroken 655,Emilø,8413,Norge,NO,19450227-9487,+47,427 57 011,1945-02-27,True
Herbert,Jansson,Kyrkstigen 36,Lund,72012,Sverige,SE,19490308-3209,+46,+46 (0)01 06 60 50,1949-03-08,True
Stein,Berntsen,Paulsenhaugen 04F,Ingerberg,0362,Norge,NO,19690712-2824,+47,+4718993119,1969-07-12,True
Karl,Aronsson,Stationsgränd 906,Stockholm,42221,Sverige,SE,19821112-4155,+46,08-375 039 29,1982-11-12,True
Leif,Olsson,Genstigen 941,Motala,43487,Sverige,SE,19790717-4646,+46,+46 (0)579 216 60,1979-07-17,True
Karin,Jonsson,Ekstigen 90,Skellefteå,76399,Sverige,SE,19410504-0886,+46,0324-40 96 44,1941-05-04,True
Ellen,Ek,Backvägen 85,Trelleborg,99475,Sverige,SE,19601230-5851,+46,029-62 86 40,1960-12-30,True
Anne,Ellingsen,Jakobsenspranget 74,Elisabethvåg,5968,Norge,NO,19531103-6039,+47,91981546,1953-11-03,True
Marianne,Jonsson,Furutorget 43,Umeå,36294,Sverige,SE,19911021-3350,+46,+46 (0)8 901 189 74,1991-10-21,True
Unni,Lund,Larsengropa 1,Gretheberg,7669,Norge,NO,19831228-0841,+47,+47 54 47 37 72,1983-12-28,True
Ingegerd,Andersson,Ringgatan 62,Södertälje,55031,Sverige,SE,19520216-4932,+46,+46 (0)8 950 562 60,1952-02-16,True
Dag,Christensen,Simonsenfaret 47,Mariannedal,4090,Norge,NO,19580604-2061,+47,40657146,1958-06-04,True
Josefin,Karlsson,Fabriksvägen 4,Mölndal,55569,Sverige,SE,19841006-7557,+46,08-695 26 94,1984-10-06,True
Olof,Löfgren,Ekgränd 0,Malmö,21515,Sverige,SE,19610710-2416,+46,+46 (0)435 686 51,1961-07-10,True
Lauri,Ojala,Kilpolanbulevardi 94,Juuka,98545,Finland,FI,19840314-548N,+358,+358 25 3366421,1984-03-14,True
Rickard,Mattsson,Åkerstigen 05,Uddevalla,37655,Sverige,SE,19470530-1884,+46,+46 (0)93 80 98 73,1947-05-30,True
Pia,Andersson,Parkgränd 6,Stockholm,61424,Sverige,SE,19490104-1061,+46,08-802 591 97,1949-01-04,True
Alf,Jonsson,Backvägen 488,Karlskrona,10021,Sverige,SE,19870904-9709,+46,+46 (0)8 475 064 91,1987-09-04,True
Toivo,Tuomi,Sapilaskatu 16,Hirvensalmi,83751,Finland,FI,19760426-6024,+358,+358 43 5351562,1976-04-26,True
Mats,Larsson,Bäckgatan 96,Piteå,61130,Sverige,SE,19540108-4967,+46,08-869 45 55,1954-01-08,True
Ann,Ødegård,Paulsenroa 9,Mathiassjøen,7694,Norge,NO,19661123-1271,+47,92 96 34 82,1966-11-23,True
Arne,Karlsson,Järnvägstorget 260,Trelleborg,12224,Sverige,SE,19530215-7110,+46,08-41 24 65,1953-02-15,True
Birger,Berglund,Stationsgränd 293,Västerås,31459,Sverige,SE,19850924-4038,+46,0733-136 25,1985-09-24,True
William,Walter,David Mountains 23929,West Stephanieside,23238,Danmark,DK,19820818-9130,+45,510.796.9332x401,1982-08-18,True
Rachel,Mcintyre,Oliver Grove 4344,West Sandra,53617,Danmark,DK,19610319-5428,+45,2535060482,1961-03-19,True
Magne,Amundsen,Tangenskogen 6,Johannessen,3675,Norge,NO,19950906-6015,+47,98 40 79 61,1995-09-06,True
Tor,Kristiansen,Hellandvollen 1D,Nguyen,8838,Norge,NO,19481125-2762,+47,456 33 885,1948-11-25,True
Vicki,Thomas,Allen Via 19264,Jamesmouth,87133,Danmark,DK,19700607-1484,+45,(521)883-1847,1970-06-07,True
Inger,Berge,Lundstykket 3,Heidisjøen,4800,Norge,NO,19950714-0566,+47,24 57 04 23,1995-07-14,True
Veikko,Salmi,Ilomäenbulevardi 995,Lapinjärvi,65113,Finland,FI,19500125-627K,+358,063 831 9439,1950-01-25,True
Elisabeth,Karlsson,Nystigen 7,Växjö,73213,Sverige,SE,19931217-2219,+46,080-12 99 08,1993-12-17,True
Tony,Olsson,Ekgränd 582,Borlänge,57571,Sverige,SE,19660427-9120,+46,+46 (0)8 695 182 59,1966-04-27,True
Per,Bergström,Industritorget 713,Örebro,33000,Sverige,SE,19740425-2729,+46,029-49 28 62,1974-04-25,True
Sigurd,Solberg,Ahmedlyngen 26,Mikkelsen,3583,Norge,NO,19950207-5537,+47,+4738338194,1995-02-07,True
Märta,Magnusson,Aspgatan 3,Linköping,36274,Sverige,SE,19530529-0200,+46,004-340 17 32,1953-05-29,True
Karl,Simonsen,Lienfaret 1,Sørensen,8435,Norge,NO,19731211-1701,+47,45109778,1973-12-11,True
Roy,Johannessen,Sandvikstien 38,Irenegrunn,0397,Norge,NO,19630106-0131,+47,76333226,1963-01-06,True
Kristina,Strömberg,Aspgatan 27,Motala,91782,Sverige,SE,19830102-7049,+46,+46 (0)440 537 22,1983-01-02,True
Anne,Alatalo,Ahvenkoskentie 40,Miehikkälä,03535,Finland,FI,19851017-056P,+358,0092237095,1985-10-17,True
Lars,Bergström,Björkvägen 2,Gävle,84642,Sverige,SE,19760820-1824,+46,0962-028 17,1976-08-20,True
Margit,Karlsson,Nyvägen 83,Eskilstuna,37217,Sverige,SE,19560619-1530,+46,0709-19 89 98,1956-06-19,True
Mikael,Nilsson,Granvägen 4,Falun,50795,Sverige,SE,19660518-8764,+46,+46 (0)60 74 74 08,1966-05-18,True
Linda,Karlsson,Ängsvägen 5,Norrköping,99326,Sverige,SE,19561217-5999,+46,081-187 67 62,1956-12-17,True
Torbjörn,Johansson,Industrigatan 100,Örebro,31374,Sverige,SE,19640730-5379,+46,022-30 30 81,1964-07-30,True
Elisabet,Karlsson,Järnvägsvägen 0,Trelleborg,82838,Sverige,SE,19990318-4771,+46,+46 (0)26 27 71 06,1999-03-18,True
Greta,Olsson,Skolstigen 01,Skövde,13803,Sverige,SE,19790108-0545,+46,08-65 96 92,1979-01-08,True
Bjørg,Solberg,Gundersenbråten 481,Lien,9565,Finland,NO,19521224-6097,+47,480 35 068,1952-12-24,True
Fredrik,Björkman,Aspgatan 83,Borlänge,98248,Sverige,SE,19401126-0588,+46,+46 (0)907 291 71,1940-11-26,True
Brian,Fisher,Lindsay Shores 0747,Garciashire,72964,Danmark,DK,19551225-9634,+45,001-726-754-9788,1955-12-25,True
Benny,Holmberg,Nystigen 4,Nyköping,11011,Sverige,SE,19910324-8191,+46,+46 (0)8 533 836 41,1991-03-24,True
Birgit,Gustafsson,Aspstigen 40,Gävle,33608,Sverige,SE,19870307-6046,+46,08-484 94 72,1987-03-07,True
Rose-Marie,Nyman,Industrivägen 51,Malmö,14355,Sverige,SE,19440517-5277,+46,0954-21 04 21,1944-05-17,True
Solveig,Johansen,Gundersenstranda 1A,Sebastianøy,9267,Norge,NO,19971119-0926,+47,+47 62 08 16 12,1997-11-19,True
Joan,Price,Kim Canyon 379,Williamston,37170,Danmark,DK,19810727-7970,+45,+1-572-468-1492,1981-07-27,True
Martin,Pettersson,Stationstorget 4,Lidingö,39660,Sverige,SE,19940215-5584,+46,+46 (0)627 809 47,1994-02-15,True
Krister,Olofsson,Aspvägen 301,Varberg,68039,Sverige,SE,19470731-4280,+46,020-56 77 67,1947-07-31,True
Malin,Johansson,Ringstigen 135,Kalmar,49037,Sverige,SE,19940223-5782,+46,+46 (0)8 141 546 64,1994-02-23,True
Thomas,Hanssen,Jørgensenstien 3,Gundersen,1006,Norge,NO,19720720-2020,+47,+47 45 24 47 00,1972-07-20,True
Åsa,Sundqvist,Villagränd 89,Kalmar,38769,Sverige,SE,19970908-9879,+46,+46 (0)8 468 399 98,1997-09-08,True
Mary,Abrahamsson,Ekgatan 0,Karlskoga,41716,Sverige,SE,19950324-5498,+46,+46 (0)8 713 216 22,1995-03-24,True
Jennifer,Hernandez,Watts Hills 145,North Katieberg,09898,Danmark,DK,19470714-4347,+45,996.566.9381x04376,1947-07-14,True
Anders,Karlsson,Strandtorget 05,Södertälje,52027,Sverige,SE,19690719-4040,+46,+46 (0)363 478 87,1969-07-19,True
Kim,Isaksen,Iversenhavna 053,Rolfeid,4383,Norge,NO,19791117-5327,+47,+4758685692,1979-11-17,True
Malin,Åberg,Bäckgatan 77,Kristianstad,83433,Sverige,SE,19550605-1906,+46,074-62 52 39,1955-06-05,True
Ulla,Axelsson,Kyrkgatan 07,Borås,66075,Sverige,SE,19810507-9642,+46,0500-700 48,1981-05-07,True
Gustaf,Berggren,Bäckgatan 34,Jönköping,32513,Sverige,SE,19480216-5777,+46,+46 (0)95 19 48 30,1948-02-16,True
Ann,Haug,Hellandsvingen 5,Tommymark,4665,Norge,NO,19750720-9947,+47,68 57 13 97,1975-07-20,True
Per,Magnusson,Strandtorget 64,Piteå,30717,Sverige,SE,19830531-8895,+46,08-432 79 69,1983-05-31,True
Sean,Watson,Cabrera Rapids 23211,West Bradleyburgh,02009,Danmark,DK,19900707-5049,+45,684-391-5114x60302,1990-07-07,True
Elizabeth,Murphy,Barry Crossroad 49984,Blackborough,73410,Danmark,DK,19551215-6909,+45,(928)594-7384x682,1955-12-15,True
Karin,Johansson,Skogsstigen 6,Stockholm,99124,Sverige,SE,19490505-9031,+46,+46 (0)958 669 36,1949-05-05,True
Gunnel,Andersson,Grantorget 2,Kalmar,37623,Sverige,SE,19581022-5503,+46,08-391 71 78,1958-10-22,True
Vera,Svensson,Ektorget 23,Sandviken,34593,Sverige,SE,19431105-4134,+46,061-07 24 53,1943-11-05,True
Maria,Eklund,Ringvägen 004,Stockholm,42600,Sverige,SE,19781227-0019,+46,08-404 54 68,1978-12-27,True
Juhani,Kettunen,Eino Leinon bulevardi 553,Kiuruvesi,91872,Finland,FI,19830703-039D,+358,0498377996,1983-07-03,True
Sara,Nilsson,Skogsgatan 83,Kristianstad,73992,Sverige,SE,19540616-3813,+46,08-962 607 68,1954-06-16,True
Svein,Moen,Johansenekra 8,Isaksen,4622,Norge,NO,19720701-3753,+47,35 62 32 55,1972-07-01,True
Margit,Karlsson,Björkgatan 682,Västerås,83385,Sverige,SE,19460522-5744,+46,042-054 08 93,1946-05-22,True
Ann,Johansson,Skolvägen 9,Borås,77316,Sverige,SE,19660620-7932,+46,0677-64 85 58,1966-06-20,True
Fredrik,Larsen,Alitjernet 4C,Rønning,8496,Norge,NO,19640915-7759,+47,34101194,1964-09-15,True
Elisabeth,Andersson,Skolstigen 075,Västerås,50523,Sverige,SE,19950505-4761,+46,013-132 67 02,1995-05-05,True
Emma,Odonnell,Lambert Trace 738,Davidberg,15655,Danmark,DK,19820521-9781,+45,001-481-639-8258,1982-05-21,True
Sune,Eriksson,Parkgränd 3,Umeå,68009,Sverige,SE,19410115-5665,+46,0181-28 17 63,1941-01-15,True
Maria,Villegas,Deborah Cape 40583,Markhaven,82757,Danmark,DK,19921203-9712,+45,381.545.6175x17484,1992-12-03,True
Courtney,Gould,Nicholson Meadow 362,West Peter,55933,Danmark,DK,19431015-1722,+45,(604)966-5583x79572,1943-10-15,True
Linnéa,Öberg,Trädgårdstorget 27,Göteborg,64267,Sverige,SE,19540121-3525,+46,+46 (0)8 683 783 47,1954-01-21,True
Jennifer,Patton,Lopez Lake 95004,Lake Jacqueline,76286,Danmark,DK,19580618-4582,+45,434.816.7524x39351,1958-06-18,True
Jenny,Dahlström,Stationsstigen 918,Växjö,26733,Sverige,SE,19730312-0933,+46,08-918 628 41,1973-03-12,True
Samuel,Little,Christine Fork 8043,Jadeburgh,44960,Danmark,DK,19751002-0494,+45,646-571-5051x5102,1975-10-02,True
Vilhelmiina,Seppänen,Waseniuksen puistokuja 097,Forssa,57465,Finland,FI,19460712-673K,+358,+358902683447,1946-07-12,True
Einar,Henriksen,Paulsenjordet 4,Hildehavn,9551,Norge,NO,19741010-3950,+47,91224316,1974-10-10,True
Caleb,Frederick,Scott Pass 7605,Port John,98529,Danmark,DK,19751120-9727,+45,977.579.2640x0261,1975-11-20,True
Camilla,Næss,Mathisensvingen 4,Martinebø,2380,Norge,NO,19900916-6451,+47,44416347,1990-09-16,True
Ellinor,Ek,Skolvägen 39,Karlskoga,10952,Sverige,SE,19870624-5424,+46,+46 (0)464 082 03,1987-06-24,True
